DEBUG:processor.ControlUnit: Tick=1 | STAGE=FETCH | OP=load | PC=0 | R1=0 | R2=0 | R3=0 |  data={}
DEBUG:processor.ControlUnit: Tick=2557 | STAGE=WRITEBACK | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2558 | STAGE=FETCH | OP=load | PC=55 | R1=317811 | R2=0 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2559 | STAGE=DECODE | OP=load | PC=55 | R1=317811 | R2=0 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2560 | STAGE=EXECUTE | OP=load | PC=55 | R1=317811 | R2=0 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2561 | STAGE=MEMORY | OP=load | PC=55 | R1=317811 | R2=0 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2562 | STAGE=WRITEBACK | OP=load | PC=55 | R1=317811 | R2=0 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2563 | STAGE=FETCH | OP=load_from | PC=56 | R1=317811 | R2=2 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2564 | STAGE=DECODE | OP=load_from | PC=56 | R1=317811 | R2=2 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2565 | STAGE=EXECUTE | OP=load_from | PC=56 | R1=317811 | R2=2 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2566 | STAGE=MEMORY | OP=load_from | PC=56 | R1=317811 | R2=2 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2567 | STAGE=WRITEBACK | OP=load_from | PC=56 | R1=317811 | R2=2 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2568 | STAGE=FETCH | OP=add | PC=57 | R1=317811 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2569 | STAGE=DECODE | OP=add | PC=57 | R1=317811 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2570 | STAGE=EXECUTE | OP=add | PC=57 | R1=317811 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2571 | STAGE=MEMORY | OP=add | PC=57 | R1=317811 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2572 | STAGE=WRITEBACK | OP=add | PC=57 | R1=317811 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2573 | STAGE=FETCH | OP=add | PC=58 | R1=832040 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2574 | STAGE=DECODE | OP=add | PC=58 | R1=832040 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2575 | STAGE=EXECUTE | OP=add | PC=58 | R1=832040 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2576 | STAGE=MEMORY | OP=add | PC=58 | R1=832040 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2577 | STAGE=WRITEBACK | OP=add | PC=58 | R1=832040 | R2=514229 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2578 | STAGE=FETCH | OP=store | PC=59 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2579 | STAGE=DECODE | OP=store | PC=59 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2580 | STAGE=EXECUTE | OP=store | PC=59 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2581 | STAGE=MEMORY | OP=store | PC=59 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 317811, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2582 | STAGE=WRITEBACK | OP=store | PC=59 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2583 | STAGE=FETCH | OP=store | PC=60 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2584 | STAGE=DECODE | OP=store | PC=60 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2585 | STAGE=EXECUTE | OP=store | PC=60 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2586 | STAGE=MEMORY | OP=store | PC=60 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 514229, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2587 | STAGE=WRITEBACK | OP=store | PC=60 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2588 | STAGE=FETCH | OP=jmp | PC=61 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2589 | STAGE=DECODE | OP=jmp | PC=61 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2590 | STAGE=EXECUTE | OP=jmp | PC=61 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2591 | STAGE=FETCH | OP=jmp | PC=14 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2592 | STAGE=DECODE | OP=jmp | PC=14 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2593 | STAGE=EXECUTE | OP=jmp | PC=14 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2594 | STAGE=FETCH | OP=load | PC=15 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2595 | STAGE=DECODE | OP=load | PC=15 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2596 | STAGE=EXECUTE | OP=load | PC=15 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2597 | STAGE=MEMORY | OP=load | PC=15 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2598 | STAGE=WRITEBACK | OP=load | PC=15 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2599 | STAGE=FETCH | OP=load_from | PC=16 | R1=1 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2600 | STAGE=DECODE | OP=load_from | PC=16 | R1=1 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2601 | STAGE=EXECUTE | OP=load_from | PC=16 | R1=1 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2602 | STAGE=MEMORY | OP=load_from | PC=16 | R1=1 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2603 | STAGE=WRITEBACK | OP=load_from | PC=16 | R1=1 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2604 | STAGE=FETCH | OP=load | PC=17 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2605 | STAGE=DECODE | OP=load | PC=17 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2606 | STAGE=EXECUTE | OP=load | PC=17 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2607 | STAGE=MEMORY | OP=load | PC=17 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2608 | STAGE=WRITEBACK | OP=load | PC=17 | R1=832040 | R2=1346269 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2609 | STAGE=FETCH | OP=load_from | PC=18 | R1=832040 | R2=3 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2610 | STAGE=DECODE | OP=load_from | PC=18 | R1=832040 | R2=3 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2611 | STAGE=EXECUTE | OP=load_from | PC=18 | R1=832040 | R2=3 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2612 | STAGE=MEMORY | OP=load_from | PC=18 | R1=832040 | R2=3 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2613 | STAGE=WRITEBACK | OP=load_from | PC=18 | R1=832040 | R2=3 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2614 | STAGE=FETCH | OP=sub | PC=19 | R1=832040 | R2=4000000 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2615 | STAGE=DECODE | OP=sub | PC=19 | R1=832040 | R2=4000000 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2616 | STAGE=EXECUTE | OP=sub | PC=19 | R1=832040 | R2=4000000 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2617 | STAGE=MEMORY | OP=sub | PC=19 | R1=832040 | R2=4000000 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2618 | STAGE=WRITEBACK | OP=sub | PC=19 | R1=832040 | R2=4000000 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2619 | STAGE=FETCH | OP=jn | PC=20 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2620 | STAGE=DECODE | OP=jn | PC=20 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2621 | STAGE=EXECUTE | OP=jn | PC=20 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2622 | STAGE=MEMORY | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2623 | STAGE=WRITEBACK | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2624 | STAGE=FETCH | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2625 | STAGE=DECODE | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2626 | STAGE=EXECUTE | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2627 | STAGE=MEMORY | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2628 | STAGE=WRITEBACK | OP=load | PC=21 | R1=832040 | R2=3167960 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2629 | STAGE=FETCH | OP=mod | PC=22 | R1=832040 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2630 | STAGE=DECODE | OP=mod | PC=22 | R1=832040 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2631 | STAGE=EXECUTE | OP=mod | PC=22 | R1=832040 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2632 | STAGE=MEMORY | OP=mod | PC=22 | R1=832040 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2633 | STAGE=WRITEBACK | OP=mod | PC=22 | R1=832040 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2634 | STAGE=FETCH | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2635 | STAGE=DECODE | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2636 | STAGE=EXECUTE | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2637 | STAGE=MEMORY | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2638 | STAGE=WRITEBACK | OP=load | PC=23 | R1=0 | R2=2 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2639 | STAGE=FETCH | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2640 | STAGE=DECODE | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2641 | STAGE=EXECUTE | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2642 | STAGE=MEMORY | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2643 | STAGE=WRITEBACK | OP=cmp | PC=24 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2644 | STAGE=FETCH | OP=je | PC=25 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2645 | STAGE=DECODE | OP=je | PC=25 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2646 | STAGE=EXECUTE | OP=je | PC=25 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2647 | STAGE=FETCH | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2648 | STAGE=DECODE | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2649 | STAGE=EXECUTE | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2650 | STAGE=MEMORY | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2651 | STAGE=WRITEBACK | OP=load | PC=27 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2652 | STAGE=FETCH | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2653 | STAGE=DECODE | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2654 | STAGE=EXECUTE | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2655 | STAGE=MEMORY | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2656 | STAGE=WRITEBACK | OP=load_from | PC=28 | R1=0 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2657 | STAGE=FETCH | OP=load | PC=29 | R1=257114 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2658 | STAGE=DECODE | OP=load | PC=29 | R1=257114 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2659 | STAGE=EXECUTE | OP=load | PC=29 | R1=257114 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2660 | STAGE=MEMORY | OP=load | PC=29 | R1=257114 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2661 | STAGE=WRITEBACK | OP=load | PC=29 | R1=257114 | R2=0 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2662 | STAGE=FETCH | OP=load_from | PC=30 | R1=257114 | R2=1 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2663 | STAGE=DECODE | OP=load_from | PC=30 | R1=257114 | R2=1 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2664 | STAGE=EXECUTE | OP=load_from | PC=30 | R1=257114 | R2=1 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2665 | STAGE=MEMORY | OP=load_from | PC=30 | R1=257114 | R2=1 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2666 | STAGE=WRITEBACK | OP=load_from | PC=30 | R1=257114 | R2=1 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2667 | STAGE=FETCH | OP=add | PC=31 | R1=257114 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2668 | STAGE=DECODE | OP=add | PC=31 | R1=257114 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2669 | STAGE=EXECUTE | OP=add | PC=31 | R1=257114 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2670 | STAGE=MEMORY | OP=add | PC=31 | R1=257114 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2671 | STAGE=WRITEBACK | OP=add | PC=31 | R1=257114 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2672 | STAGE=FETCH | OP=store | PC=32 | R1=1089154 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2673 | STAGE=DECODE | OP=store | PC=32 | R1=1089154 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2674 | STAGE=EXECUTE | OP=store | PC=32 | R1=1089154 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2675 | STAGE=MEMORY | OP=store | PC=32 | R1=1089154 | R2=832040 | R3=0 |  data={0: 257114, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2676 | STAGE=WRITEBACK | OP=store | PC=32 | R1=1089154 | R2=832040 | R3=0 |  data={0: 1089154, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2677 | STAGE=FETCH | OP=jmp | PC=33 | R1=1089154 | R2=832040 | R3=0 |  data={0: 1089154, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2678 | STAGE=DECODE | OP=jmp | PC=33 | R1=1089154 | R2=832040 | R3=0 |  data={0: 1089154, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2679 | STAGE=EXECUTE | OP=jmp | PC=33 | R1=1089154 | R2=832040 | R3=0 |  data={0: 1089154, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=2680 | STAGE=FETCH | OP=load | PC=34 | R1=1089154 | R2=832040 | R3=0 |  data={0: 1089154, 1: 832040, 2: 1346269, 3: 4000000, 4: 32, 5: 0}
